postcode,latitude,longitude,wards,geometry,closest_station_1_id,closest_station_1_distance,closest_station_2_id,closest_station_2_distance,closest_station_3_id,closest_station_3_distance,Academy,Community,Free,Independent,Other,Budgens,Iceland,Lidl,Marks And Spencer,Morrisons,Sainsburys,Tesco,The Co-operative Group,Waitrose
N1 0AX,51.536702,-0.121966,E05000368,POINT (-13577.193014092536 6716784.863326207),HUBKGX,653.0021990803273,910GCLDNNRB,856.9073012696399,940GZZLUMTC,1203.5454823196353,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0
N1 0AY,51.53712,-0.122208,E05000368,POINT (-13604.13233086441 6716859.671644324),HUBKGX,694.186477690568,910GCLDNNRB,826.5597898959735,940GZZLUMTC,1198.1578502952232,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0
N1 0AZ,51.538775,-0.122817,E05000368,POINT (-13671.925900757637 6717155.869218562),910GCLDNNRB,710.011572424251,HUBKGX,868.4992750632255,940GZZLUCAR,1132.1186596994141,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0
N1 0BA,51.538824,-0.119701,E05000368,POINT (-13325.054367445575 6717164.638978582),910GCLDNNRB,573.7321768433027,HUBKGX,926.1278048586548,940GZZLUCAR,1087.6495586869628,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0
N1 0BB,51.538795,-0.120106,E05000368,POINT (-13370.138761216891 6717159.448711306),910GCLDNNRB,590.8800564280075,HUBKGX,913.5771565105209,940GZZLUCAR,1093.6135626302428,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0
N1 0BD,51.540386,-0.117286,E05000368,POINT (-13056.217797180074 6717444.202399086),910GCLDNNRB,344.98302891891757,940GZZLUCAR,912.9464212860616,HUBKGX,1151.726981535526,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0
N1 0BF,51.538642,-0.120098,E05000368,POINT (-13369.248205290607 6717132.065631813),910GCLDNNRB,605.1194184066945,HUBKGX,897.6814919102064,940GZZLUCAR,1110.4746211684428,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0
N1 0BG,51.538425,-0.103278,E05000379,POINT (-11496.854370147597 6717093.228350132),940GZZLUAGL,706.4700454227759,HUBHHY,872.2378940923466,910GCLDNNRB,1013.4027843570608,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0
N1 0BH,51.539147,-0.117957,E05000368,POINT (-13130.913175502112 6717222.448041106),910GCLDNNRB,490.4776539886098,HUBKGX,1007.3484879776589,940GZZLUCAR,1048.1224961706246,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0
N1 0BJ,51.539512,-0.117134,E05000368,POINT (-13039.297234579288 6717287.774565287),910GCLDNNRB,435.08722727209334,940GZZLUCAR,1010.7354513814926,HUBKGX,1069.5819282509199,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0
N1 0BL,51.537184,-0.119494,E05000368,POINT (-13302.011232851468 6716871.125610137),910GCLDNNRB,732.4553319728486,HUBKGX,764.2851400067603,940GZZLUAGL,1087.1532379801165,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,4.0,3.0
N1 0BN,51.539,-0.11942,E05000368,POINT (-13293.773590532857 6717196.138602644),910GCLDNNRB,547.1153865517834,HUBKGX,951.3824309498334,940GZZLUCAR,1066.6219558652094,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0
N1 0BP,51.537962,-0.120313,E05000368,POINT (-13393.181895811262 6717010.364170008),910GCLDNNRB,678.1766873661852,HUBKGX,821.4306141544853,940GZZLUAGL,1180.5860796322754,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0
N1 0BQ,51.537529,-0.119134,E05000368,POINT (-13261.936216165874 6716932.869922032),910GCLDNNRB,687.6299022405518,HUBKGX,809.7942185585628,940GZZLUAGL,1085.6933309616854,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,4.0,3.0
N1 0BS,51.53816,-0.119209,E05000368,POINT (-13270.285177975498 6717045.8005844755),910GCLDNNRB,624.570701458064,HUBKGX,870.8862999381577,940GZZLUAGL,1129.155029219129,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0
N1 0BT,51.538061,-0.119227,E05000368,POINT (-13272.288928809778 6717028.082357973),910GCLDNNRB,635.1753405838479,HUBKGX,860.344835504535,940GZZLUAGL,1123.8507141146183,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0
N1 0BU,51.536033,-0.121563,E05000368,POINT (-13532.33125930289 6716665.135653443),HUBKGX,590.0981620621517,910GCLDNNRB,908.4784096615876,940GZZLUAGL,1161.8495425049357,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0
N1 0BW,51.538261,-0.119897,E05000368,POINT (-13346.872987641114 6717063.876794669),910GCLDNNRB,635.1909299178459,HUBKGX,862.7501767514725,940GZZLUCAR,1151.2549011593792,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0
N1 0BX,51.536356,-0.121536,E05000368,POINT (-13529.32563305136 6716722.941171103),HUBKGX,624.6978477470543,910GCLDNNRB,875.7387534780787,940GZZLUAGL,1173.461671818568,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0
N1 0BY,51.536757,-0.121289,E05000368,POINT (-13501.829718825442 6716794.7064867085),HUBKGX,672.4522860338917,910GCLDNNRB,828.3167957529962,940GZZLUAGL,1175.7910981095808,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0
N1 0BZ,51.53785,-0.118201,E05000368,POINT (-13158.07513125579 6716990.319397767),910GCLDNNRB,633.0349651069881,HUBKGX,871.8474825286422,940GZZLUAGL,1052.2106648697372,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,4.0,3.0
N1 0DA,51.537961,-0.120832,E05000368,POINT (-13450.956711532868 6717010.185198611),910GCLDNNRB,696.3149951872756,HUBKGX,809.6226252344036,940GZZLUCAR,1192.0761958724977,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,2.0
N1 0DB,51.537268,-0.120226,E05000368,POINT (-13383.497100112325 6716886.15896471),910GCLDNNRB,744.1783308239462,HUBKGX,751.7117421255733,940GZZLUAGL,1135.9411143643185,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0
N1 0DD,51.54015,-0.121593,E05000368,POINT (-13535.670844026616 6717401.963008302),910GCLDNNRB,543.6570600270447,940GZZLUCAR,962.5834364770428,HUBKGX,1033.0094855571704,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0
N1 0DE,51.539995,-0.121513,E05000368,POINT (-13526.765284762992 6717374.221154716),910GCLDNNRB,550.8106729272798,940GZZLUCAR,978.1096508186683,HUBKGX,1017.1510029792759,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0
N1 0DF,51.54095,-0.121574,E05000368,POINT (-13533.555773701411 6717545.148271102),910GCLDNNRB,489.7887879682664,940GZZLUCAR,875.9222761574229,HUBKGX,1120.791460097615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0
N1 0DG,51.53474,-0.107858,E05000366,POINT (-12006.697637981018 6716433.738726061),940GZZLUAGL,303.17309237085635,910GCLDNNRB,1094.336267244523,HUBKGX,1219.2938436119555,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0
N1 0DH,51.539086,-0.121856,E05000368,POINT (-13564.94787010532 6717211.53050871),910GCLDNNRB,638.8964542566678,HUBKGX,913.3102630994954,940GZZLUCAR,1082.0135127023952,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0
N1 0DJ,51.539607,-0.122524,E05000368,POINT (-13639.30928995503 6717304.777445181),910GCLDNNRB,632.0120613619524,HUBKGX,962.9343991824866,940GZZLUCAR,1037.5247944533514,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0
N1 0DL,51.53905,-0.103385,E05000379,POINT (-11508.765555662529 6717205.087381703),940GZZLUAGL,772.0919444959768,HUBHHY,802.6312826813261,910GCLDNNRB,971.410733125538,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0
N1 0DN,51.540041,-0.121525,E05000368,POINT (-13528.10111865266 6717382.45421108),910GCLDNNRB,548.02459867766,940GZZLUCAR,973.3086072136159,HUBKGX,1022.0078070203259,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0
N1 0DP,51.541379,-0.119725,E05000368,POINT (-13327.7260352246 6717621.932405085),910GCLDNNRB,356.9890953064814,940GZZLUCAR,804.9542021195074,HUBKGX,1196.009500115256,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
N1 0DQ,51.540674,-0.118976,E05000368,POINT (-13244.347736620564 6717495.749071044),910GCLDNNRB,374.49133305624684,940GZZLUCAR,878.8644208963636,HUBKGX,1136.8028869146517,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0
N1 0DR,51.540021,-0.119161,E05000368,POINT (-13264.941842417316 6717378.874620336),910GCLDNNRB,440.71000197449985,940GZZLUCAR,952.1040513078281,HUBKGX,1064.0527272459956,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0
N1 0DS,51.541639,-0.118604,E05000368,POINT (-13202.93688604548 6717668.468596146),910GCLDNNRB,278.41577525810106,940GZZLUCAR,770.6426221695409,HUBHHY,1171.1658835809142,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
N1 0DT,51.540971,-0.118444,E05000368,POINT (-13185.125767518499 6717548.906918154),910GCLDNNRB,325.742781204545,940GZZLUCAR,844.8077437133969,HUBKGX,1180.436790261678,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
N1 0DU,51.540721,-0.119637,E05000368,POINT (-13317.929920034783 6717504.161232496),910GCLDNNRB,400.91641848830267,940GZZLUCAR,877.06900730864,HUBKGX,1127.4757695418534,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0
N1 0DW,51.540664,-0.119873,E05000368,POINT (-13344.201319862223 6717493.959250577),910GCLDNNRB,416.9408145495653,940GZZLUCAR,885.1670367038433,HUBKGX,1116.7045683357328,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0
N1 0DX,51.540656,-0.117866,E05000368,POINT (-13120.783101839967 6717492.527394488),910GCLDNNRB,333.7350919718484,940GZZLUCAR,880.5152358804941,HUBKGX,1162.6900617393337,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0
N1 0DY,51.539936,-0.118343,E05000368,POINT (-13173.88249894827 6717363.661377208),910GCLDNNRB,420.0963972220599,940GZZLUCAR,959.9533089847118,HUBKGX,1076.0124511331915,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0
N1 0DZ,51.539626,-0.119783,E05000368,POINT (-13334.182565690824 6717308.178025417),910GCLDNNRB,501.4041079325041,940GZZLUCAR,999.3112360839955,HUBKGX,1008.340166638288,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0
N1 0EA,51.538078,-0.109623,E05000366,POINT (-12203.176539231177 6717031.1248789765),940GZZLUAGL,692.622631472695,910GCLDNNRB,714.7205276714378,HUBHHY,1006.7509251115033,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0
N1 0EB,51.536441,-0.109434,E05000366,POINT (-12182.137155470997 6716738.153217613),940GZZLUAGL,521.482140059622,910GCLDNNRB,875.7574172656238,HUBHHY,1169.3771124596717,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0
N1 0ED,51.535775,-0.109012,E05000366,POINT (-12135.160330356413 6716618.963119784),940GZZLUAGL,442.3565279168167,910GCLDNNRB,954.7743705625516,HUBKGX,1190.6297508344242,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0EE,51.535143,-0.108332,E05000366,POINT (-12059.463076617036 6716505.859414424),940GZZLUAGL,358.05996605339345,910GCLDNNRB,1039.1392744904629,HUBKGX,1204.692144184786,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0EF,51.53533,-0.109163,E05000366,POINT (-12151.969573466187 6716539.325062388),940GZZLUAGL,405.435341474512,910GCLDNNRB,993.748533951445,HUBKGX,1159.9728817661503,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0EG,51.535305,-0.108325,E05000366,POINT (-12058.683840181322 6716534.851037321),940GZZLUAGL,373.89095718469196,910GCLDNNRB,1023.6622957822748,HUBKGX,1212.097007411762,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0EH,51.534701,-0.108064,E05000366,POINT (-12029.629453084377 6716426.759338493),940GZZLUAGL,305.9434124123526,910GCLDNNRB,1091.1870848388178,HUBKGX,1204.3736950470268,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0
N1 0EJ,51.53511,-0.109587,E05000366,POINT (-12199.16903756253 6716499.953726113),940GZZLUAGL,403.1285096926253,910GCLDNNRB,1003.0573811524879,HUBKGX,1123.1213712445008,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,5.0,2.0
N1 0EL,51.536646,-0.110057,E05000366,POINT (-12251.489198235162 6716774.841211372),940GZZLUAGL,562.4972688142681,910GCLDNNRB,835.1335628271968,HUBHHY,1164.4422217154167,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0
N1 0EN,51.537798,-0.110096,E05000366,POINT (-12255.830658376315 6716981.012913137),940GZZLUAGL,677.1283733393587,910GCLDNNRB,722.3899709637377,HUBHHY,1049.049501056781,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0
N1 0EP,51.538329,-0.110723,E05000366,POINT (-12325.627979103865 6717076.046938974),910GCLDNNRB,649.255341761456,940GZZLUAGL,749.2649579929828,HUBHHY,1017.2316280813407,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0
N1 0EQ,51.534786,-0.108883,E05000366,POINT (-12120.800116044127 6716441.9708319055),940GZZLUAGL,344.70080217387994,910GCLDNNRB,1056.5924884542744,HUBKGX,1154.452191397616,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0ER,51.537883,-0.110338,E05000366,POINT (-12282.769975148367 6716996.225441609),940GZZLUAGL,692.9402037757268,910GCLDNNRB,705.5347680988165,HUBHHY,1048.1253777013721,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0
N1 0ES,51.536521,-0.110639,E05000366,POINT (-12316.277141876903 6716752.47046381),940GZZLUAGL,572.6204800989234,910GCLDNNRB,829.9182423779836,HUBKGX,1133.0673447148147,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0
N1 0ET,51.535985,-0.110301,E05000366,POINT (-12278.651153988883 6716656.545394806),940GZZLUAGL,510.47490326816677,910GCLDNNRB,893.9181924836927,HUBKGX,1122.4404598044523,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0
N1 0EU,51.537229,-0.103847,E05000379,POINT (-11560.195160409057 6716879.179189497),940GZZLUAGL,567.7120059572428,HUBHHY,1005.6398713737569,910GCLDNNRB,1059.8248639772323,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0
N1 0EW,51.536987,-0.111139,E05000366,POINT (-12371.936887273616 6716835.868923127),940GZZLUAGL,635.0003178942436,910GCLDNNRB,768.4029751989774,HUBKGX,1133.5080122279053,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0
N1 0EX,51.53422,-0.111845,E05000366,POINT (-12450.528447773733 6716340.680716831),940GZZLUAGL,463.0036382609534,HUBKGX,940.1746683123527,910GCLDNNRB,1044.0889118732812,0.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,3.0,3.0,3.0
N1 0EY,51.534957,-0.108498,E05000366,POINT (-12077.942112088627 6716472.5728635285),940GZZLUAGL,345.67557616637487,910GCLDNNRB,1051.8222759219814,HUBKGX,1186.2700784022031,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0EZ,51.537083,-0.114322,E05000368,POINT (-12726.266826468533 6716853.049827686),910GCLDNNRB,698.0586599266144,940GZZLUAGL,789.2828583836053,HUBKGX,970.3776882391629,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0
N1 0FB,51.536633,-0.112625,E05000366,POINT (-12537.357650592461 6716772.514650763),940GZZLUAGL,669.9512118796422,910GCLDNNRB,770.7359076829474,HUBKGX,1027.2099050873649,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0
N1 0FD,51.534109,-0.104986,E05000380,POINT (-11686.988060422767 6716320.816548697),940GZZLUAGL,212.2069910385022,910GCLDNNRB,1261.1230482607414,HUBHHY,1356.6503385225176,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0
N1 0FE,51.536082,-0.115257,E05000366,POINT (-12830.350550360508 6716673.904885146),940GZZLUAGL,772.3250146363478,910GCLDNNRB,804.0673059244915,HUBKGX,847.1061749622605,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0
N1 0FG,51.53474,-0.107858,E05000366,POINT (-12006.697637981018 6716433.738726061),940GZZLUAGL,303.17309237085635,910GCLDNNRB,1094.336267244523,HUBKGX,1219.2938436119555,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0
N1 0FH,51.535153,-0.109485,E05000366,POINT (-12187.81444950173 6716507.649017787),940GZZLUAGL,402.47993249129513,910GCLDNNRB,1001.6920872735521,HUBKGX,1131.5300878512655,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0
N1 0FJ,51.535137,-0.109601,E05000366,POINT (-12200.727510433468 6716504.785652595),940GZZLUAGL,406.0759095764447,910GCLDNNRB,999.9215795664041,HUBKGX,1123.450657506589,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,5.0,2.0
N1 0FL,51.536658,-0.114166,E05000366,POINT (-12708.90098590485 6716776.988806369),910GCLDNNRB,746.3592453738643,940GZZLUAGL,749.8854123823213,HUBKGX,946.2752137879432,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0
N1 0FN,51.53665,-0.114239,E05000366,POINT (-12717.027308732802 6716775.557076307),910GCLDNNRB,746.5790500345978,940GZZLUAGL,753.1805299399438,HUBKGX,941.8914519390446,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0
N1 0FY,51.540421,-0.12001,E05000368,POINT (-13359.452090100747 6717450.466734168),910GCLDNNRB,442.9171214323956,940GZZLUCAR,913.1613756236604,HUBKGX,1088.086026030115,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0
N1 0FZ,51.538425,-0.103278,E05000379,POINT (-11496.854370147597 6717093.228350132),940GZZLUAGL,706.4700454227759,HUBHHY,872.2378940923466,910GCLDNNRB,1013.4027843570608,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0
N1 0GA,51.538189,-0.120433,E05000368,POINT (-13406.540234706386 6717050.990779338),910GCLDNNRB,660.3273021922172,HUBKGX,842.4350274796624,940GZZLUCAR,1163.2352027587665,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0
N1 0GB,51.537439,-0.120234,E05000368,POINT (-13384.387656038474 6716916.76266511),910GCLDNNRB,727.2943142429167,HUBKGX,769.1020573509963,940GZZLUAGL,1145.8093550083825,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0
N1 0GD,51.538928,-0.120533,E05000368,POINT (-13417.672183785517 6717183.252378078),910GCLDNNRB,594.8676079961798,HUBKGX,918.5121841555438,940GZZLUCAR,1082.6269634272485,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0
N1 0GE,51.537746,-0.119745,E05000368,POINT (-13329.952425040638 6716971.706439137),910GCLDNNRB,681.8438085622854,HUBKGX,813.7090260752295,940GZZLUAGL,1134.4290425492538,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0
N1 0GF,51.538286,-0.120343,E05000368,POINT (-13396.521480535032 6717068.351110315),910GCLDNNRB,647.8580555685711,HUBKGX,854.6778228186297,940GZZLUCAR,1151.7641517382408,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0
N1 0GG,51.537728,-0.120279,E05000368,POINT (-13389.397033124107 6716968.484969848),910GCLDNNRB,700.0187753126334,HUBKGX,797.8793469617825,940GZZLUAGL,1164.8719642060673,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0
N1 0GH,51.539277,-0.103676,E05000379,POINT (-11541.15952748351 6717245.714962249),HUBHHY,777.5364967015959,940GZZLUAGL,792.4696610435361,910GCLDNNRB,941.5473272437105,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0
